,date_time,score_baf,score_bat
0,2017-11-16 00:00:00.000000,0.028332754969596863,0.9716672301292419
1,2017-11-16 00:00:06.257500,0.009905544109642506,0.9900944828987122
2,2017-11-16 00:00:12.515000,0.005891057662665844,0.9941089153289795
3,2017-11-16 00:00:18.772500,0.02118578366935253,0.9788141846656799
4,2017-11-16 00:00:25.030000,0.08662787824869156,0.9133721590042114
5,2017-11-16 00:00:31.287500,0.061312273144721985,0.9386876821517944
6,2017-11-16 00:00:37.545000,0.010098977014422417,0.9899010062217712
7,2017-11-16 00:00:43.802500,0.004132072441279888,0.9958679676055908
8,2017-11-16 00:00:50.060000,0.006509124767035246,0.9934908747673035
9,2017-11-16 00:00:56.317500,0.0537034347653389,0.9462965726852417
10,2017-11-16 00:01:02.575000,0.22930176556110382,0.7706982493400574
11,2017-11-16 00:01:08.832500,0.4194391667842865,0.5805608034133911
12,2017-11-16 00:01:15.090000,0.5440968871116638,0.45590317249298096
13,2017-11-16 00:01:21.347500,0.5597395300865173,0.44026052951812744
14,2017-11-16 00:01:27.605000,0.36287522315979004,0.63712477684021
15,2017-11-16 00:01:33.862500,0.28579312562942505,0.7142069339752197
16,2017-11-16 00:01:40.120000,0.2462693750858307,0.7537305951118469
17,2017-11-16 00:01:46.377500,0.24058057367801666,0.7594194412231445
18,2017-11-16 00:01:52.635000,0.32805368304252625,0.6719462871551514
19,2017-11-16 00:01:58.892500,0.6683472990989685,0.3316527009010315
20,2017-11-16 00:02:05.150000,0.6313669681549072,0.36863306164741516
21,2017-11-16 00:02:11.407500,0.23272919654846191,0.7672708034515381
22,2017-11-16 00:02:17.665000,0.07900543510913849,0.9209945201873779
23,2017-11-16 00:02:23.922500,0.017075631767511368,0.9829244017601013
24,2017-11-16 00:02:30.180000,0.017931422218680382,0.9820685982704163
25,2017-11-16 00:02:36.437500,0.07466307282447815,0.9253369569778442
26,2017-11-16 00:02:42.695000,0.3939589262008667,0.6060410141944885
27,2017-11-16 00:02:48.952500,0.6177956461906433,0.3822043240070343
28,2017-11-16 00:02:55.210000,0.6164718270301819,0.3835282623767853
29,2017-11-16 00:03:01.467500,0.6065438985824585,0.3934561014175415
30,2017-11-16 00:03:07.725000,0.4629476070404053,0.53705233335495
31,2017-11-16 00:03:13.982500,0.4395548403263092,0.5604451298713684
32,2017-11-16 00:03:20.240000,0.3715079426765442,0.6284920573234558
33,2017-11-16 00:03:26.497500,0.29048705101013184,0.7095129489898682
34,2017-11-16 00:03:32.755000,0.4275245666503906,0.5724753737449646
35,2017-11-16 00:03:39.012500,0.40597429871559143,0.5940256714820862
36,2017-11-16 00:03:45.269999,0.39928382635116577,0.6007161736488342
37,2017-11-16 00:03:51.527499,0.3222540318965912,0.6777459383010864
38,2017-11-16 00:03:57.784999,0.2318185567855835,0.7681814432144165
39,2017-11-16 00:04:04.042499,0.3712072968482971,0.6287927031517029
40,2017-11-16 00:04:10.299999,0.5112180113792419,0.48878195881843567
41,2017-11-16 00:04:16.557499,0.5290797352790833,0.470920205116272
42,2017-11-16 00:04:22.814999,0.5532057285308838,0.4467942714691162
43,2017-11-16 00:04:29.072499,0.17041203379631042,0.829587996006012
44,2017-11-16 00:04:35.329999,0.07115191221237183,0.9288480877876282
45,2017-11-16 00:04:41.587499,0.03369085490703583,0.966309130191803
46,2017-11-16 00:04:47.844999,0.03735079988837242,0.9626492261886597
47,2017-11-16 00:04:54.102499,0.12987297773361206,0.8701269626617432
48,2017-11-16 00:05:00.359999,0.3967098593711853,0.6032901406288147
49,2017-11-16 00:05:06.617499,0.508745551109314,0.4912544786930084
50,2017-11-16 00:05:12.874999,0.527119517326355,0.4728805124759674
51,2017-11-16 00:05:19.132499,0.531173050403595,0.4688269793987274
52,2017-11-16 00:05:25.389999,0.5525304079055786,0.447469562292099
53,2017-11-16 00:05:31.647499,0.6028445959091187,0.39715537428855896
54,2017-11-16 00:05:37.904999,0.5638847351074219,0.43611523509025574
55,2017-11-16 00:05:44.162499,0.5421044826507568,0.4578954875469208
56,2017-11-16 00:05:50.419999,0.4532773196697235,0.5467227101325989
57,2017-11-16 00:05:56.677499,0.3699105978012085,0.6300894021987915
58,2017-11-16 00:06:02.934999,0.28472137451171875,0.715278685092926
59,2017-11-16 00:06:09.192499,0.22922846674919128,0.7707715630531311
60,2017-11-16 00:06:15.449999,0.18698973953723907,0.8130102157592773
61,2017-11-16 00:06:21.707499,0.23539721965789795,0.7646027207374573
62,2017-11-16 00:06:27.964999,0.44624534249305725,0.5537546873092651
63,2017-11-16 00:06:34.222499,0.6204516291618347,0.3795483708381653
64,2017-11-16 00:06:40.479999,0.5894376635551453,0.41056233644485474
65,2017-11-16 00:06:46.737499,0.557464599609375,0.4425353705883026
66,2017-11-16 00:06:52.994999,0.441258043050766,0.5587419867515564
67,2017-11-16 00:06:59.252499,0.4192729592323303,0.5807270407676697
68,2017-11-16 00:07:05.509999,0.4723424017429352,0.5276575684547424
69,2017-11-16 00:07:11.767499,0.5512567162513733,0.4487432539463043
70,2017-11-16 00:07:18.024999,0.5724952220916748,0.4275047183036804
71,2017-11-16 00:07:24.282499,0.5286210179328918,0.47137901186943054
72,2017-11-16 00:07:30.539999,0.49505436420440674,0.5049456357955933
73,2017-11-16 00:07:36.797499,0.45101094245910645,0.5489889979362488
74,2017-11-16 00:07:43.054999,0.39523348212242126,0.6047664880752563
75,2017-11-16 00:07:49.312499,0.4132271707057953,0.5867728590965271
76,2017-11-16 00:07:55.569999,0.46777454018592834,0.5322254300117493
77,2017-11-16 00:08:01.827499,0.5738003849983215,0.4261995553970337
78,2017-11-16 00:08:08.084999,0.5940936803817749,0.4059063196182251
79,2017-11-16 00:08:14.342499,0.5377023220062256,0.4622977077960968
80,2017-11-16 00:08:20.599999,0.5110490918159485,0.4889509379863739
81,2017-11-16 00:08:26.857499,0.5836630463600159,0.41633692383766174
82,2017-11-16 00:08:33.114999,0.5905725359916687,0.4094274640083313
83,2017-11-16 00:08:39.372499,0.5797128081321716,0.42028725147247314
84,2017-11-16 00:08:45.629999,0.509678840637207,0.49032118916511536
85,2017-11-16 00:08:51.887499,0.34380894899368286,0.6561909914016724
86,2017-11-16 00:08:58.144999,0.19846031069755554,0.8015396595001221
87,2017-11-16 00:09:04.402499,0.17933295667171478,0.820667028427124
88,2017-11-16 00:09:10.660000,0.20251920819282532,0.7974808216094971
89,2017-11-16 00:09:16.917500,0.3588297963142395,0.6411702036857605
90,2017-11-16 00:09:23.175000,0.34081152081489563,0.6591885089874268
91,2017-11-16 00:09:29.432500,0.238953098654747,0.7610469460487366
92,2017-11-16 00:09:35.690000,0.2739218473434448,0.7260781526565552
93,2017-11-16 00:09:41.947500,0.3527415990829468,0.647258460521698
94,2017-11-16 00:09:48.205000,0.43494632840156555,0.5650536417961121
95,2017-11-16 00:09:54.462500,0.42089688777923584,0.5791031122207642
96,2017-11-16 00:10:00.720000,0.37425506114959717,0.6257449388504028
97,2017-11-16 00:10:06.977500,0.43158864974975586,0.5684113502502441
98,2017-11-16 00:10:13.235000,0.44501781463623047,0.5549821853637695
99,2017-11-16 00:10:19.492500,0.5365188717842102,0.4634811580181122
100,2017-11-16 00:10:25.750000,0.6498301029205322,0.3501698970794678
101,2017-11-16 00:10:32.007500,0.6858696937561035,0.31413033604621887
102,2017-11-16 00:10:38.265000,0.6939586400985718,0.30604133009910583
103,2017-11-16 00:10:44.522500,0.6897270083427429,0.3102729916572571
104,2017-11-16 00:10:50.780000,0.6667296886444092,0.3332703411579132
105,2017-11-16 00:10:57.037500,0.43541809916496277,0.5645819306373596
106,2017-11-16 00:11:03.295000,0.1530316174030304,0.846968412399292
107,2017-11-16 00:11:09.552500,0.07394012808799744,0.926059901714325
108,2017-11-16 00:11:15.810000,0.12566891312599182,0.8743311166763306
109,2017-11-16 00:11:22.067500,0.3146481513977051,0.6853518486022949
110,2017-11-16 00:11:28.325000,0.42526158690452576,0.5747383832931519
111,2017-11-16 00:11:34.582500,0.3050570487976074,0.6949428915977478
112,2017-11-16 00:11:40.840000,0.23876871168613434,0.7612313628196716
113,2017-11-16 00:11:47.097500,0.21344821155071259,0.7865517735481262
